fredag 15. mars 2024	17:35:19
Time(s)	SP-1	SP-2	SP-3	SP-4	SP-5	SP-6	SP-7	SP-8	SP-9	SP-10	SP-11	SP-12	SP-13	SP-14	SP-15	SC-1	SP-16	SP-17	SP-18	SP-19	SP-20	SP-21	SP-22	SP-23	SP-24	SP-25	SP-26	SP-27	SP-28	SP-29	SP-30	
424,000000	1205,491605	192,277867	171,900446	174,266039	169,660564	179,383089	162,505153	196,281169	154,099721	119,905097	175,572080	161,099633	142,340794	128,062585	135,739367	1,858396	15,880532	113,265665	136,103561	115,949258	121,411986	114,017190	123,208456	108,901404	108,409543	97,664381	101,501140	79,432459	53,932193	84,494372	78,160407
425,000000	1205,491615	191,649122	171,227161	173,506962	168,681902	178,444917	161,521827	194,937041	152,806392	118,603395	173,773935	159,548403	140,652074	126,272609	134,138394	1,832210	20,305100	111,548566	134,151947	114,120397	119,529952	112,274324	121,278816	106,517577	105,649816	95,029345	100,174715	76,797823	50,636999	81,765539	75,095912
426,000000	1205,491621	191,451756	171,122213	173,206771	168,340349	177,980012	161,579482	194,567803	152,306739	118,067145	172,405858	158,585586	139,712960	125,253532	133,046589	1,816917	24,507825	110,451597	132,295458	113,128389	118,552939	111,223180	120,193880	107,252757	105,688146	94,679623	99,495358	76,325184	51,626362	81,616723	78,964182
427,000000	1205,491487	191,960455	172,132527	174,289742	169,121187	178,388198	163,236093	195,853694	153,403220	119,166013	171,917321	158,768238	140,486799	126,039250	133,380601	1,820489	28,572509	111,081291	130,897436	113,795096	119,915109	112,163182	121,527210	111,224789	109,372786	97,952562	100,709646	79,533698	56,766898	85,366567	85,293181
428,000000	1205,491545	192,021374	171,782730	174,208609	169,333111	178,701639	162,728534	196,268570	153,956083	119,785047	171,776478	159,327892	141,141651	126,766030	133,773167	1,830955	32,542768	111,719312	129,618931	114,314567	120,796243	112,928333	122,439608	109,860820	109,138794	98,609579	101,360027	80,613947	55,900035	85,958906	80,086518
429,000000	1205,491579	191,394795	170,755673	173,142737	168,341659	178,060616	161,203965	194,928525	152,766954	118,651411	171,161747	159,068744	140,078136	125,734730	132,951719	1,822535	36,149563	110,827296	128,128354	113,054220	119,459292	111,782764	121,031280	106,740750	105,767486	95,942759	100,408917	78,783224	51,692935	83,051253	75,912345
430,000000	1205,491439	190,894706	170,531417	172,817567	167,724780	177,465675	161,143316	194,142511	151,929490	117,777519	170,459605	158,619323	139,121613	124,740037	132,133113	1,808920	39,476517	109,901866	126,643739	112,187696	118,403620	110,873802	119,981554	106,615408	105,283627	94,928497	99,658212	77,646001	51,559368	82,074178	78,218738
431,000000	1205,491516	191,059132	170,907641	173,226057	168,014225	177,548337	161,561328	194,576535	152,281176	118,068110	170,188630	158,492831	139,212324	124,798812	131,973260	1,807312	42,680078	109,833198	125,320294	112,354336	118,557763	110,908811	120,075121	107,178035	106,150589	95,479374	99,638810	77,712531	52,561307	82,408235	78,808433
432,000000	1205,491562	191,137818	170,981451	173,276665	168,110221	177,651805	161,581740	194,737126	152,431953	118,191494	170,023910	158,432527	139,258696	124,866893	131,916298	1,799364	45,685231	109,858009	124,166940	112,591794	118,641173	110,988853	120,126652	106,908611	106,205071	95,510349	99,582002	77,442935	52,573857	82,183915	78,908596
433,000000	1205,491589	191,543485	171,619217	173,901835	168,622211	178,042682	162,391380	195,329956	152,994234	118,698721	170,050727	158,545319	139,644470	125,270362	132,151529	1,805815	48,569482	110,209777	123,187256	113,141302	119,179368	111,480128	120,713624	108,093034	107,326250	96,447373	100,003736	78,171795	54,190992	83,294239	81,507031
434,000000	1205,491418	191,653721	171,607622	174,023534	168,954252	178,435230	162,682478	195,912282	153,613656	119,389440	170,285277	158,868710	140,350629	126,040400	132,693489	1,811420	51,336039	110,993657	122,494876	114,140324	120,186436	112,458453	121,891739	109,527737	108,959135	98,005109	100,948142	79,681105	56,267260	85,122750	83,683575
435,000000	1205,491503	191,815330	171,860204	174,331711	169,292994	178,835374	163,162168	196,473053	154,208375	120,014792	170,627275	159,287183	141,061761	126,837490	133,333810	1,820729	54,017819	111,774550	122,041524	115,195529	121,220904	113,535101	123,096976	110,663735	110,260893	99,388989	101,938722	81,109343	57,854574	86,754305	85,174555
436,000000	1205,491554	192,216434	172,433880	174,911359	169,820353	179,328306	163,848038	197,117603	154,854785	120,682854	171,064895	159,766923	141,758800	127,613216	134,003872	1,831584	56,621537	112,584349	121,753494	116,155417	122,091486	114,535247	124,161530	111,483262	111,206368	100,438870	102,846089	82,161101	58,908441	87,890715	85,998285
437,000000	1205,491585	192,213671	172,192694	174,746206	169,905242	179,590944	163,682509	197,303766	155,091410	120,992867	171,451812	160,205083	142,228509	128,155277	134,535614	1,840012	59,082632	113,183630	121,562489	116,903137	122,734208	115,289388	124,886366	111,837631	111,657055	101,005777	103,473384	82,799982	59,353823	88,459336	86,256078
438,000000	1205,491523	192,524733	172,856904	175,354675	170,264514	179,815655	164,417851	197,625169	155,367142	121,237810	171,738730	160,549386	142,536311	128,467696	134,925660	1,850733	61,380773	113,533765	121,377630	117,375339	123,023188	115,780878	125,401642	112,031488	111,851879	101,245650	103,862400	83,092759	59,537860	88,712642	86,537711
439,000000	1205,491566	193,285785	173,473005	176,058213	171,089392	180,410209	164,915138	198,521324	156,210754	122,030707	172,197391	161,055102	143,118340	129,133933	135,462157	1,857015	63,604923	114,099279	121,409156	117,991111	123,604643	116,352395	125,919940	112,627738	112,421440	101,735551	104,234467	83,520753	59,996589	89,120805	87,042496
440,000000	1205,491592	191,283436	170,440405	174,129932	169,084029	179,044691	162,245390	196,755030	154,775748	120,805074	172,082652	161,024145	142,530042	128,663274	135,345544	1,849471	65,675769	113,941534	121,279489	117,819597	123,407415	116,341635	125,889884	111,544829	111,928844	101,524745	104,337769	83,458728	59,695824	89,066499	86,537176
441,000000	1205,491608	190,225441	169,979258	173,486441	168,149829	178,176767	162,002134	195,778996	153,808478	119,873389	171,748126	160,743016	141,912519	127,925459	134,941524	1,845254	67,565512	113,418660	121,006364	117,334571	122,852683	115,951526	125,347366	110,802236	111,265627	100,909866	104,173109	82,965198	59,078667	88,571508	85,970292
442,000000	1205,491617	190,341665	170,598277	173,746697	168,334653	178,124032	162,568337	195,914380	153,868681	119,882374	171,581829	160,592045	141,832604	127,668389	134,762335	1,840842	69,342003	113,194417	120,771606	117,121006	122,619608	115,676245	125,102481	110,985479	111,079291	100,674143	104,013946	82,683803	58,849758	88,288604	85,908097
443,000000	1205,491622	191,251017	171,791466	174,701003	169,222103	178,679433	163,594583	196,780120	154,591639	120,540433	171,669667	160,671371	142,229986	127,949066	134,899001	1,843423	71,006482	113,310089	120,674042	117,301772	122,787637	115,755788	125,163919	111,566824	111,390059	100,826937	104,062841	82,736797	59,100676	88,402205	86,251724
444,000000	1205,491626	191,993131	172,426523	175,184068	169,889110	179,347552	164,128674	197,521354	155,261970	121,171839	171,921399	160,912895	142,667652	128,413450	135,181331	1,851387	72,637949	113,654615	120,648416	117,650814	123,051864	115,996479	125,476773	111,955565	111,772589	101,165873	104,175351	82,967498	59,394662	88,660659	86,452266
445,000000	1205,491628	192,590314	173,031516	175,715975	170,453377	179,952842	164,688432	198,055327	155,779551	121,658551	172,214181	161,188531	142,995276	128,835933	135,482331	1,849389	74,208446	113,956617	120,723089	117,950145	123,353958	116,265252	125,729908	112,144743	111,978478	101,384050	104,320951	83,125858	59,511764	88,785665	86,459732
446,000000	1205,491629	192,936399	173,292627	175,943398	170,751554	180,396270	164,935328	198,365636	156,076407	121,952981	172,480361	161,443102	143,204542	129,144673	135,745582	1,856531	75,652506	114,182084	120,775468	118,218755	123,564931	116,495304	125,941847	112,195969	112,067716	101,494953	104,389066	83,204190	59,504519	88,761641	86,440326
447,000000	1205,491630	193,664105	174,070395	176,634277	171,467438	181,009658	165,604857	199,064633	156,720115	122,532897	172,832379	161,794118	143,533426	129,588762	136,082938	1,863234	77,006436	114,470839	120,932170	118,548205	123,882477	116,762466	126,220788	112,546049	112,400667	101,705168	104,502842	83,392051	59,726305	88,936284	86,700458
448,000000	1205,491375	193,807907	174,023821	176,671952	171,592185	181,331315	165,636786	199,261584	156,919506	122,732899	173,112965	162,109887	143,714600	129,886637	136,363465	1,866421	78,252842	114,754409	121,094551	118,880808	124,126425	117,010097	126,440569	112,789044	112,611030	101,950921	104,653222	83,651734	60,013343	89,201026	86,971339
449,000000	1205,491399	193,901236	174,088501	176,700547	171,702399	181,552908	165,730119	199,406946	157,083960	122,896339	173,358611	162,377432	143,858283	130,116874	136,576418	1,867038	79,456541	114,985758	121,268270	119,125275	124,296260	117,236440	126,773208	113,023427	112,835318	102,161470	104,847664	83,892455	60,257651	89,465399	87,210228
450,000000	1205,491492	194,002955	174,155522	176,751749	171,805383	181,750210	165,819746	199,563240	157,257868	123,065716	173,588548	162,639550	143,977814	130,344616	136,829993	1,872288	80,572452	115,207474	121,444340	119,390733	124,543530	117,508268	127,068398	113,263878	113,100718	102,420601	105,057197	84,177405	60,558499	89,739365	87,577471
451,000000	1205,491548	194,116562	174,335334	176,892596	171,946914	181,911288	166,025842	199,739698	157,416623	123,219743	173,778725	162,850018	144,091140	130,530478	137,015547	1,873402	81,644852	115,411885	121,633027	119,625444	124,677479	117,762571	127,284237	113,405282	113,253849	102,593630	105,238510	84,373068	60,700825	89,927604	87,645986
452,000000	1205,491469	194,271554	174,516680	177,040490	172,086532	182,062844	166,193232	199,889499	157,552536	123,363516	173,942447	163,046111	144,164881	130,673371	137,148393	1,873713	82,614298	115,558529	121,755838	119,786784	124,776204	117,895184	127,403693	113,459076	113,285195	102,616439	105,296522	84,431196	60,698274	89,977637	87,624230
453,000000	1205,491534	194,573648	174,786358	177,309116	172,386364	182,300888	166,428105	200,194923	157,846259	123,626365	174,156007	163,247362	144,299947	130,898816	137,347578	1,877782	83,564974	115,744221	121,842311	119,959843	124,906906	118,070889	127,551864	113,609024	113,438879	102,731674	105,434935	84,483059	60,775226	90,031309	87,644513
454,000000	1205,491573	194,560232	174,618426	177,209032	172,348077	182,376469	166,296521	200,222030	157,891941	123,673395	174,294646	163,390209	144,339079	131,000619	137,459852	1,880686	84,416531	115,862981	121,974560	120,066916	125,006172	118,141075	127,620001	113,665275	113,465497	102,805176	105,494413	84,527828	60,782626	90,048055	87,711555
455,000000	1205,491596	194,563498	174,767210	177,296557	172,358573	182,395378	166,467475	200,229653	157,904389	123,685163	174,381240	163,484791	144,344807	131,026873	137,521879	1,881378	85,196185	115,875891	122,069226	120,140809	125,045183	118,229340	127,652997	113,742496	113,510595	102,844007	105,546015	84,558229	60,820657	90,114090	87,826506
456,000000	1205,491610	194,579574	174,729692	177,283052	172,415992	182,437703	166,446166	200,327014	157,999104	123,780073	174,494904	163,615265	144,409596	131,131628	137,628234	1,884172	85,903654	115,974506	122,176668	120,237700	125,175797	118,340657	127,773334	113,874574	113,630039	102,944808	105,643740	84,670083	60,948887	90,222009	87,953416
457,000000	1205,491618	194,558488	174,771035	177,332034	172,397071	182,429460	166,503980	200,315578	157,966759	123,782994	174,565420	163,697647	144,425840	131,158264	137,684187	1,887269	86,598359	116,016559	122,267317	120,264916	125,176828	118,408903	127,864403	113,864812	113,668340	102,973390	105,685989	84,721599	60,993765	90,279409	87,999771
458,000000	1205,491623	194,563497	174,571253	177,201948	172,377446	182,451097	166,283074	200,388607	158,030175	123,892892	174,661533	163,801307	144,486171	131,256684	137,779119	1,890155	87,282632	116,103394	122,350407	120,363164	125,265394	118,505150	127,944165	113,900388	113,714181	103,032336	105,794282	84,758895	61,001665	90,288311	87,781608
459,000000	1205,491626	194,286021	174,305216	176,930569	172,076853	182,259706	166,057584	200,093183	157,778379	123,657082	174,632315	163,799341	144,372147	131,109617	137,736519	1,890880	87,901821	116,035416	122,387535	120,221705	125,176090	118,411850	127,767495	113,587443	113,462827	102,835291	105,719813	84,578686	60,725687	90,055100	87,441009
460,000000	1205,491584	194,295500	174,351819	176,957078	172,126765	182,206988	166,047516	200,080512	157,762808	123,616859	174,623832	163,760045	144,337206	131,017229	137,657136	1,890035	88,438116	115,974417	122,412259	120,121589	125,080020	118,278578	127,615811	113,436208	113,280759	102,629926	105,634118	84,337387	60,482110	89,780542	87,213031
461,000000	1205,491512	193,907256	173,886628	176,535985	171,724802	181,928315	165,635323	199,656796	157,381185	123,304529	174,513358	163,659634	144,151062	130,785717	137,511732	1,887843	88,913844	115,797742	122,371158	119,936177	124,865948	118,047913	127,453839	113,099491	113,002426	102,358332	105,509338	84,082228	60,157322	89,481479	86,897038
462,000000	1205,491560	193,850170	173,911384	176,549960	171,678625	181,826037	165,589365	199,594250	157,310449	123,205760	174,438392	163,586791	144,112223	130,657502	137,406592	1,884157	89,390270	115,648235	122,291640	119,813709	124,677938	117,881682	127,277526	112,980033	112,820641	102,207659	105,390877	83,895819	60,028887	89,304881	86,812065
463,000000	1205,491361	193,954669	174,156211	176,739343	171,790433	181,830025	165,858547	199,679899	157,393156	123,278109	174,419528	163,520040	144,132663	130,627236	137,355331	1,886514	89,798525	115,610183	122,230152	119,732067	124,668472	117,818146	127,191651	113,022648	112,856300	102,181096	105,337443	83,850698	60,030174	89,276196	86,888805
464,000000	1205,491469	194,021527	174,238180	176,822236	171,858977	181,864723	165,925301	199,749818	157,442784	123,352458	174,414492	163,501927	144,176361	130,644170	137,357123	1,883109	90,194327	115,607098	122,199581	119,735235	124,709377	117,820628	127,208828	113,072673	112,958662	102,229941	105,345137	83,853073	60,079377	89,334599	86,955432
465,000000	1205,491459	194,106032	174,272681	176,847187	171,925786	181,940930	165,926906	199,839319	157,514704	123,444663	174,445467	163,529955	144,240661	130,736213	137,394081	1,882847	90,582383	115,683980	122,209344	119,796380	124,780195	117,865943	127,224450	113,139616	113,006415	102,287967	105,359254	83,893983	60,109946	89,364306	86,944177
466,000000	1205,491528	193,825492	173,782505	176,431554	171,602756	181,810097	165,463645	199,604675	157,339114	123,298118	174,430793	163,511152	144,167276	130,706073	137,382696	1,882681	90,985495	115,658626	122,210656	119,810908	124,807560	117,867042	127,282493	113,054543	112,971947	102,250709	105,360408	83,888962	60,051807	89,361603	86,911586
467,000000	1205,491347	193,676783	173,749104	176,377409	171,455187	181,665046	165,472320	199,462091	157,208536	123,183958	174,383833	163,471185	144,135110	130,623514	137,298649	1,882844	91,305117	115,624678	122,155797	119,773295	124,745403	117,803612	127,182019	113,089133	112,958676	102,254853	105,339577	83,905138	60,106652	89,397407	87,054981
468,000000	1205,491461	193,477264	173,561589	176,209887	171,296572	181,525157	165,367234	199,324653	157,081801	123,085737	174,336507	163,440013	144,126271	130,570926	137,266388	1,880683	91,670167	115,613830	122,121581	119,740041	124,794198	117,819444	127,197223	113,237122	113,047683	102,360472	105,403238	84,048196	60,321874	89,597892	87,347167
469,000000	1205,491529	193,318726	173,489860	176,134340	171,202139	181,417117	165,367989	199,261205	157,042424	123,062223	174,290778	163,406156	144,147462	130,578353	137,284502	1,883485	91,993366	115,641500	122,152899	119,782367	124,867120	117,914243	127,325536	113,452554	113,260870	102,579108	105,525415	84,286317	60,646667	89,925244	87,715554
470,000000	1205,491570	193,374802	173,657881	176,261844	171,326552	181,448567	165,543893	199,402138	157,175860	123,199671	174,324229	163,420071	144,231608	130,704408	137,380111	1,884843	92,291854	115,752744	122,193701	119,918072	125,016691	118,061406	127,576160	113,686967	113,513202	102,806068	105,655883	84,477445	60,942813	90,189245	88,002875
471,000000	1205,491594	193,722286	174,203993	176,794899	171,711046	181,639220	166,124397	199,719625	157,450309	123,452190	174,407530	163,494470	144,359359	130,899259	137,510077	1,884100	92,593852	115,928554	122,258880	120,107547	125,211013	118,268121	127,820680	113,970039	113,693530	103,013234	105,821710	84,720874	61,144415	90,405043	88,196851
472,000000	1205,491609	193,954407	174,090598	176,832204	171,916665	181,851427	165,914885	200,021169	157,742117	123,784481	174,561660	163,657178	144,529566	131,221356	137,719510	1,888227	92,930991	116,204611	122,414263	120,402649	125,544813	118,560284	128,129556	114,263550	114,032035	103,317600	106,024256	85,034098	61,414460	90,688751	88,381021
473,000000	1205,491477	193,896171	174,031182	176,800046	171,858036	181,871900	165,940137	199,984140	157,715526	123,803027	174,673169	163,764464	144,555065	131,328486	137,844551	1,892463	93,196972	116,349992	122,544470	120,571767	125,644961	118,726620	128,228425	114,349655	114,145483	103,404635	106,149003	85,154915	61,558225	90,805720	88,456779
474,000000	1205,491538	193,387349	173,316344	176,061627	171,323801	181,593437	165,293196	199,519200	157,319757	123,453543	174,642738	163,746641	144,414479	131,193905	137,824703	1,893342	93,495820	116,288761	122,622340	120,540389	125,566916	118,741511	128,159083	114,049394	113,937018	103,304653	106,186004	85,086769	61,323506	90,638466	88,134051
475,000000	1205,491575	193,122274	173,238061	175,944204	171,064996	181,366285	165,231698	199,240604	157,065828	123,189050	174,527133	163,686750	144,302964	130,986334	137,728753	1,891091	93,719013	116,141504	122,619836	120,388654	125,406671	118,631287	128,073594	113,849409	113,736144	103,090917	106,142774	84,906311	61,054351	90,444308	88,033015
476,000000	1205,491598	193,170313	173,529346	176,194835	171,127701	181,302634	165,521782	199,240906	157,056503	123,160007	174,467079	163,629717	144,296083	130,879922	137,670230	1,890677	93,954765	115,999925	122,585140	120,293980	125,322649	118,540324	127,959973	113,826337	113,657729	103,007486	106,124011	84,809502	60,985641	90,368879	88,006782
477,000000	1205,491515	193,587663	173,959061	176,563541	171,545883	181,542587	165,802914	199,627845	157,399792	123,462177	174,546361	163,682771	144,449080	131,042499	137,738408	1,889398	94,172081	116,114419	122,590591	120,428690	125,430497	118,590175	127,951387	114,026867	113,798300	103,124161	106,151756	84,842185	61,084639	90,396006	88,022975
478,000000	1205,491562	193,879245	174,289179	176,852976	171,787900	181,746903	166,087684	199,845914	157,588209	123,636521	174,629353	163,743219	144,547305	131,168367	137,832637	1,888975	94,374140	116,201635	122,667802	120,502346	125,485314	118,615957	128,093225	114,100815	113,870346	103,186142	106,166190	84,839812	61,131114	90,423694	88,054922
479,000000	1205,491589	194,542867	175,006007	177,531193	172,418675	182,194655	166,657555	200,435545	158,105400	124,096880	174,804712	163,912483	144,753226	131,491878	138,015121	1,893007	94,561485	116,382423	122,736712	120,685587	125,701677	118,806375	128,269658	114,352565	114,072026	103,339457	106,241715	84,956441	61,244737	90,503013	88,130857
480,000000	1205,491606	194,888288	175,133623	177,640047	172,664016	182,505789	166,713600	200,725389	158,387494	124,380094	174,997490	164,089220	144,868113	131,766811	138,195395	1,891681	94,769852	116,595836	122,861006	120,876203	125,901896	119,018724	128,465322	114,548343	114,242184	103,477328	106,361657	85,098547	61,327912	90,622274	88,330862
481,000000	1205,491616	194,725943	174,789901	177,314419	172,465128	182,500183	166,448144	200,555917	158,270043	124,279956	175,098581	164,205953	144,823224	131,837421	138,308578	1,894429	94,949024	116,704496	122,973702	120,953547	125,992531	119,129273	128,521997	114,488172	114,292097	103,572030	106,416706	85,203129	61,393351	90,695294	88,306826
482,000000	1205,491577	194,286172	174,282050	176,807823	172,051811	182,256233	166,001760	200,131288	157,881866	123,946855	175,064088	164,184618	144,676601	131,678238	138,254808	1,895930	95,112598	116,657737	122,976781	120,877917	125,870805	119,056831	128,465416	114,238975	114,102445	103,413931	106,408289	85,090593	61,167599	90,532152	88,004805
483,000000	1205,491599	194,283672	174,424712	176,925486	172,032662	182,176363	166,075137	200,096741	157,808758	123,872481	175,014978	164,176202	144,640461	131,561407	138,187222	1,895728	95,254421	116,549346	122,953559	120,800615	125,692594	118,942617	128,276280	114,089311	113,930602	103,176476	106,307929	84,851834	60,911323	90,281040	87,694080
484,000000	1205,491611	194,104360	174,234300	176,744801	171,850403	182,018561	165,854307	199,861922	157,602438	123,660105	174,924441	164,114169	144,533366	131,385763	138,067800	1,893105	95,390736	116,395423	122,904566	120,664638	125,511623	118,763873	128,122012	113,832716	113,689091	102,953460	106,178649	84,607309	60,624267	89,978120	87,441732
485,000000	1205,491619	193,819498	173,859515	176,392152	171,567843	181,800116	165,526679	199,550559	157,322443	123,396253	174,785466	163,998963	144,428690	131,173478	137,947278	1,889470	95,455319	116,229709	122,851519	120,456134	125,351462	118,549971	127,949168	113,587927	113,477460	102,754656	106,040532	84,375230	60,433426	89,774911	87,267959
486,000000	1205,491624	193,725245	173,673643	176,301060	171,501232	181,666176	165,272573	199,477427	157,256080	123,332826	174,696325	163,912091	144,425615	131,074110	137,856960	1,889584	95,545643	116,160878	122,773403	120,346465	125,190267	118,416434	127,822409	113,565269	113,403383	102,644488	105,931601	84,240533	60,405758	89,672532	87,229963
487,000000	1205,491627	193,354027	173,427809	176,154406	171,133483	181,325884	165,192871	199,072015	156,852039	122,953405	174,512099	163,724460	144,241037	130,797177	137,674965	1,885166	95,616199	115,959241	122,680943	120,060036	124,983879	118,193524	127,592882	113,293792	113,140418	102,427160	105,803672	84,082066	60,145245	89,478461	86,979235
488,000000	1205,491628	193,114532	173,065903	175,763062	170,910441	181,115801	164,802159	198,886337	156,659225	122,764472	174,377025	163,579443	144,171214	130,632964	137,507075	1,885882	95,673985	115,835939	122,543639	119,921499	124,872247	118,047657	127,435590	113,147177	113,040688	102,301503	105,733552	83,978980	60,052872	89,361551	86,834056
489,000000	1205,491629	192,636287	172,586241	175,285295	170,416968	180,761215	164,413008	198,430550	156,248124	122,394623	174,167808	163,376095	143,982654	130,356196	137,303449	1,882616	95,721923	115,605089	122,408961	119,676576	124,656035	117,855222	127,230853	112,908819	112,854272	102,157101	105,640369	83,759788	59,918394	89,246039	86,716520
490,000000	1205,491462	192,608782	172,819480	175,477200	170,427617	180,640472	164,608540	198,408228	156,212126	122,327643	174,012389	163,204949	143,965017	130,214406	137,165829	1,883792	95,751787	115,483514	122,320129	119,582899	124,595257	117,731355	127,108943	112,928661	112,814676	102,111295	105,547933	83,677607	59,907211	89,221095	86,770890
491,000000	1205,491530	192,595144	172,729899	175,401866	170,460901	180,609341	164,561074	198,437671	156,246102	122,382381	173,947237	163,107266	143,992503	130,213531	137,144902	1,881999	95,793316	115,475412	122,263780	119,598768	124,633593	117,730280	127,109895	113,029497	112,951984	102,176002	105,556196	83,775766	60,050948	89,336504	86,893362
492,000000	1205,491570	192,396630	172,480093	175,135282	170,260051	180,481513	164,328907	198,267946	156,107106	122,242674	173,845138	162,999117	143,945323	130,146786	137,097979	1,879674	95,841627	115,447611	122,169847	119,570314	124,632663	117,707891	127,159199	113,048149	112,964775	102,226472	105,565881	83,854175	60,108224	89,398063	86,988024
493,000000	1205,491594	191,998102	172,078433	174,760995	169,861404	180,187378	164,016947	197,893768	155,738341	121,898280	173,667953	162,835502	143,762709	129,933370	136,946958	1,877786	95,804289	115,308415	122,076732	119,422800	124,554550	117,622200	127,034488	112,870806	112,819365	102,149901	105,541065	83,829895	59,974749	89,322394	86,820305
494,000000	1205,491609	192,137353	172,424506	175,061594	170,035430	180,183990	164,301921	198,021758	155,823457	121,980265	173,601814	162,744527	143,805100	129,900989	136,893623	1,879018	95,813725	115,250330	121,998802	119,431222	124,497792	117,573690	126,923401	112,896822	112,805335	102,124406	105,495799	83,736618	59,929812	89,297046	86,818323
495,000000	1205,491618	192,250094	172,447402	175,098491	170,137387	180,269116	164,328596	198,124814	155,922277	122,072083	173,595059	162,698500	143,843071	129,935836	136,910013	1,878264	95,858358	115,245960	121,944384	119,427423	124,508595	117,579540	127,000079	112,936230	112,837974	102,131756	105,518208	83,769533	59,973646	89,291583	86,870574
496,000000	1205,491623	192,520670	172,912151	175,519871	170,396538	180,399675	164,731153	198,326664	156,100922	122,219860	173,611955	162,701148	143,927248	130,012594	136,945611	1,878718	95,922752	115,329915	121,943192	119,477233	124,586934	117,641582	127,051364	113,034365	112,918633	102,192016	105,540631	83,805557	60,010426	89,309181	86,896594
497,000000	1205,491626	185,933682	160,672188	165,414715	164,531083	169,121036	157,433465	191,914286	151,703073	119,083200	172,341265	160,121520	142,047560	128,319207	134,652226	1,856089	95,838189	114,428672	121,593515	117,868958	123,869087	117,047147	126,444629	111,082478	112,132563	101,898598	105,553516	83,893439	60,386549	89,825247	88,477386
498,000000	1205,491628	159,228871	120,634894	129,895508	140,073428	131,054943	132,999158	165,410838	130,768976	105,451386	161,360632	143,631774	128,805935	114,346772	118,355310	1,633674	95,055385	107,181353	115,774822	104,790436	118,451198	111,445869	120,860593	101,682665	104,537987	97,339046	104,519379	81,882152	57,399321	88,766004	86,452675
499,000000	1205,491629	123,629070	78,362313	91,022577	107,460061	94,305444	102,002436	132,135192	102,109148	85,541824	141,784222	118,926428	107,528316	89,817369	94,610378	1,287186	93,529564	93,578239	102,643161	85,086742	107,854642	101,997616	110,751657	87,514650	91,805378	88,210229	102,645771	77,620142	49,981150	84,488024	78,832847
500,000000	1205,491350	85,189187	37,220754	52,871173	72,352883	58,145109	69,267604	97,773287	71,119855	61,308442	117,854491	90,836119	82,619141	61,816700	68,209128	0,805481	90,546329	75,796689	85,190530	62,736277	92,459522	90,092092	97,199703	69,758193	75,439096	76,215392	99,491724	67,727506	39,373863	77,110369	69,643819
501,000000	1205,491463	40,761633	-12,939850	6,559939	31,304612	12,918897	31,367270	58,300252	35,608898	29,499781	84,234958	58,187661	53,814504	29,919798	38,692708	0,482271	86,028931	54,136600	64,313526	37,456860	72,956190	74,570505	81,502219	48,432883	57,417866	62,868265	92,882861	54,512357	28,008017	68,559232	60,796594
502,000000	1205,491530	-9,762617	-69,565514	-46,240591	-16,537767	-37,480614	-12,077417	13,360198	-5,348023	-10,190851	45,097027	18,694279	19,017386	-7,134113	7,406096	0,288754	79,954943	27,374976	39,528707	8,305671	48,545276	53,125127	64,113717	25,216743	37,568277	48,028392	81,318929	40,305246	16,456148	59,609668	53,991631
503,000000	1205,491571	-59,238006	-119,877464	-92,022661	-63,363362	-80,992635	-54,156295	-29,784776	-45,339156	-50,755223	9,184112	-20,158182	-22,026094	-42,830849	-22,706416	0,172888	72,684937	-1,105068	14,347337	-19,756402	22,535985	29,234012	45,792794	2,828452	17,283588	32,194787	66,966273	25,314631	3,337201	47,424733	38,244017
504,000000	1205,491415	-106,162964	-165,144508	-131,904395	-108,124143	-121,366425	-94,653404	-71,211952	-84,248348	-90,765809	-23,923715	-58,495802	-54,956828	-78,322354	-53,198267	0,103514	64,310376	-30,937143	-10,573252	-48,446091	-5,115378	-2,598530	25,059939	-24,970524	-7,781725	13,683644	49,578609	6,242200	-12,470535	26,377272	20,621716
505,000000	1205,491502	-146,512675	-197,928401	-163,500783	-146,766199	-152,186768	-128,410759	-106,478813	-117,950633	-126,766674	-58,716796	-94,957121	-81,249974	-107,911638	-81,870610	0,061978	55,138482	-59,746815	-33,680261	-68,070016	-31,772866	-33,726322	2,660679	-45,498815	-30,208144	-5,511006	31,049495	-12,292523	-27,159940	6,582673	8,495253
506,000000	1205,491553	-174,539158	-217,818202	-183,600129	-176,789455	-171,980694	-150,365322	-133,438499	-140,694823	-156,643178	-89,226259	-119,905552	-100,756675	-126,849400	-106,632457	0,037108	45,523325	-85,440658	-49,836840	-80,189596	-51,245622	-52,471908	-18,089023	-58,181696	-45,164235	-23,210733	13,115179	-24,585358	-38,931658	-8,329628	0,851496
507,000000	1205,491584	-195,772858	-229,720188	-196,025906	-195,430965	-183,913695	-163,630016	-150,928643	-154,397874	-177,114452	-107,495460	-136,124612	-112,853021	-139,670063	-126,349782	0,022218	35,781361	-104,614454	-65,288808	-87,639492	-63,248631	-63,992658	-36,272250	-65,846803	-54,246210	-36,492665	-2,855994	-32,598304	-48,167226	-18,195375	-3,938158
